image_path,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length
lottia_gigantea/ventral/central_ventral/lg_San_Pedro_49_v_resized.jpg,5945.0,302.35028842544403,0.646201866178804,0.9695042400521853,0.777124183006536,100,76.15657158166918
lottia_gigantea/ventral/central_ventral/lg_San_Pedro_46_v_resized.jpg,5488.0,282.936074863071,0.7154884864790169,0.9847478916203122,0.7729577464788733,100,69.9037394679425
lottia_gigantea/ventral/central_ventral/lg_San_Pedro_10_v_resized.jpg,6153.0,294.1076477383248,0.6193523380273896,0.9874819451131439,0.804945054945055,100,78.45976347377291
lottia_gigantea/ventral/central_ventral/lg_Abalone_Point_2_v_resized.jpg,5904.0,296.1076477383247,0.6550107866680038,0.9771598808341608,0.7794059405940594,100,75.4304440314179
lottia_gigantea/ventral/central_ventral/lg_Laguna_Beach_9_v_resized.jpg,5522.0,285.86500705120545,0.70807565054227,0.9802946919936091,0.8049562682215743,100,70.56261687026931
lottia_gigantea/ventral/central_ventral/lg_Santa_Cruz_3_v_resized.jpg,6354.0,301.32085117392114,0.5811136995847621,0.9857275829972075,0.7748780487804878,100,81.2329268152081
lottia_gigantea/ventral/central_ventral/lg_San_Pedro_40_v_resized.jpg,5724.0,287.5218613006978,0.68466004139837,0.9846894890762085,0.7920298879202988,100,72.90075679039215
lottia_gigantea/ventral/central_ventral/lg_Laguna_Beach_13_v_resized.jpg,5545.0,285.5218613006979,0.706846943953954,0.9784718545967884,0.7888746621140987,100,70.75433948046793
lottia_gigantea/ventral/central_ventral/lg_Palos_Verdes_Peninsula_19_v_resized.jpg,5908.0,291.76450198781714,0.6560941721131625,0.9827012641383899,0.7956902356902357,100,75.37413567856484
lottia_gigantea/ventral/central_ventral/lg_Bahia_Rosarita_5_v_resized.jpg,5810.0,290.0071426749364,0.6663527693969749,0.9844120637072179,0.7824915824915825,100,74.30049094151683
lottia_gigantea/ventral/central_ventral/lg_Palos_Verdes_Peninsula_34_v_resized.jpg,5529.0,287.0782104868019,0.7037455269875271,0.9808408728046834,0.7756734006734006,100,70.85731993864951
lottia_gigantea/ventral/central_ventral/lg_Coronado_Island_4_v_resized.jpg,5605.0,292.1076477383248,0.6946912625707761,0.9744436717663422,0.7728902371759515,100,71.82125430131113
lottia_gigantea/ventral/central_ventral/lg_Palos_Verdes_Peninsula_33_v_resized.jpg,5610.0,286.45079348883235,0.6907977253899665,0.9831756046267087,0.7950680272108843,100,71.88784322178184
lottia_gigantea/ventral/central_ventral/lg_Palos_Verdes_6_v_resized.jpg,6289.0,299.32085117392114,0.58394178745618,0.9865098039215686,0.7687324287984354,100,80.6878490463266
